dish_id,restaurant_id,restaurant_name,dish_name,cuisine,price,spice_level,dietary,rating,city,delivery_time_min,description
603,151,Spice Junction #151,Creamy Croissant,Bakery,399,mild,veg,3.7,Jamshedpur,32,"Creamy Croissant - a mild bakery dish, veg, priced at Rs.399. Served at Spice Junction #151 in Jamshedpur, rated 3.7 stars."
604,151,Spice Junction #151,Spicy Muffin,Bakery,179,mild,jain,3.7,Jamshedpur,32,"Spicy Muffin - a mild bakery dish, jain, priced at Rs.179. Served at Spice Junction #151 in Jamshedpur, rated 3.7 stars."
605,152,Urban Kitchen #152,Spicy Masala Dosa,South Indian,299,very spicy,vegan,3.4,Jamshedpur,18,"Spicy Masala Dosa - a very spicy south indian dish, vegan, priced at Rs.299. Served at Urban Kitchen #152 in Jamshedpur, rated 3.4 stars."
606,152,Urban Kitchen #152,Crispy Uttapam,South Indian,129,mild,non-veg,3.4,Jamshedpur,18,"Crispy Uttapam - a mild south indian dish, non-veg, priced at Rs.129. Served at Urban Kitchen #152 in Jamshedpur, rated 3.4 stars."
607,152,Urban Kitchen #152,Fiery Masala Dosa,South Indian,99,spicy,jain,3.4,Jamshedpur,18,"Fiery Masala Dosa - a spicy south indian dish, jain, priced at Rs.99. Served at Urban Kitchen #152 in Jamshedpur, rated 3.4 stars."
608,152,Urban Kitchen #152,Grilled Masala Dosa,South Indian,199,mild,veg,3.4,Jamshedpur,18,"Grilled Masala Dosa - a mild south indian dish, veg, priced at Rs.199. Served at Urban Kitchen #152 in Jamshedpur, rated 3.4 stars."
609,153,Cafe Bites #153,Crispy Hakka Noodles,Chinese,399,mild,veg,4.6,Mumbai,52,"Crispy Hakka Noodles - a mild chinese dish, veg, priced at Rs.399. Served at Cafe Bites #153 in Mumbai, rated 4.6 stars."
610,153,Cafe Bites #153,Homestyle Risotto,Italian,179,medium,non-veg,4.6,Mumbai,52,"Homestyle Risotto - a medium italian dish, non-veg, priced at Rs.179. Served at Cafe Bites #153 in Mumbai, rated 4.6 stars."
611,153,Cafe Bites #153,Roasted Risotto,Italian,399,very spicy,veg,4.6,Mumbai,52,"Roasted Risotto - a very spicy italian dish, veg, priced at Rs.399. Served at Cafe Bites #153 in Mumbai, rated 4.6 stars."
612,153,Cafe Bites #153,Roasted Momos,Chinese,299,mild,non-veg,4.6,Mumbai,52,"Roasted Momos - a mild chinese dish, non-veg, priced at Rs.299. Served at Cafe Bites #153 in Mumbai, rated 4.6 stars."
613,154,Spice Bites #154,Homestyle Risotto,Italian,399,spicy,non-veg,4.7,Chennai,32,"Homestyle Risotto - a spicy italian dish, non-veg, priced at Rs.399. Served at Spice Bites #154 in Chennai, rated 4.7 stars."
614,154,Spice Bites #154,Classic Lasagna,Italian,399,spicy,vegan,4.7,Chennai,32,"Classic Lasagna - a spicy italian dish, vegan, priced at Rs.399. Served at Spice Bites #154 in Chennai, rated 4.7 stars."
615,154,Spice Bites #154,Roasted Garlic Bread,Italian,249,medium,non-veg,4.7,Chennai,32,"Roasted Garlic Bread - a medium italian dish, non-veg, priced at Rs.249. Served at Spice Bites #154 in Chennai, rated 4.7 stars."
616,154,Spice Bites #154,Roasted Risotto,Italian,199,spicy,jain,4.7,Chennai,32,"Roasted Risotto - a spicy italian dish, jain, priced at Rs.199. Served at Spice Bites #154 in Chennai, rated 4.7 stars."
617,155,Cafe House #155,Spicy Momos,Chinese,99,spicy,veg,3.3,Chennai,23,"Spicy Momos - a spicy chinese dish, veg, priced at Rs.99. Served at Cafe House #155 in Chennai, rated 3.3 stars."
618,155,Cafe House #155,Spicy Fried Rice,Chinese,199,medium,non-veg,3.3,Chennai,23,"Spicy Fried Rice - a medium chinese dish, non-veg, priced at Rs.199. Served at Cafe House #155 in Chennai, rated 3.3 stars."
619,155,Cafe House #155,Roasted Hakka Noodles,Chinese,199,medium,veg,3.3,Chennai,23,"Roasted Hakka Noodles - a medium chinese dish, veg, priced at Rs.199. Served at Cafe House #155 in Chennai, rated 3.3 stars."
620,155,Cafe House #155,Classic Momos,Chinese,149,medium,vegan,3.3,Chennai,23,"Classic Momos - a medium chinese dish, vegan, priced at Rs.149. Served at Cafe House #155 in Chennai, rated 3.3 stars."
621,156,Royal Junction #156,Crispy Prawn Biryani,Biryani,179,spicy,vegan,3.0,Bangalore,18,"Crispy Prawn Biryani - a spicy biryani dish, vegan, priced at Rs.179. Served at Royal Junction #156 in Bangalore, rated 3.0 stars."
622,156,Royal Junction #156,Homestyle Prawn Biryani,Biryani,179,mild,vegan,3.0,Bangalore,18,"Homestyle Prawn Biryani - a mild biryani dish, vegan, priced at Rs.179. Served at Royal Junction #156 in Bangalore, rated 3.0 stars."
623,156,Royal Junction #156,Fiery Mutton Biryani,Biryani,129,spicy,veg,3.0,Bangalore,18,"Fiery Mutton Biryani - a spicy biryani dish, veg, priced at Rs.129. Served at Royal Junction #156 in Bangalore, rated 3.0 stars."
624,156,Royal Junction #156,Spicy Chicken Biryani,Biryani,249,spicy,jain,3.0,Bangalore,18,"Spicy Chicken Biryani - a spicy biryani dish, jain, priced at Rs.249. Served at Royal Junction #156 in Bangalore, rated 3.0 stars."
625,157,Urban Junction #157,Crispy Quinoa Salad,Healthy Food,99,very spicy,veg,4.4,Mumbai,43,"Crispy Quinoa Salad - a very spicy healthy food dish, veg, priced at Rs.99. Served at Urban Junction #157 in Mumbai, rated 4.4 stars."
626,157,Urban Junction #157,Spicy Smoothie Bowl,Healthy Food,249,medium,vegan,4.4,Mumbai,43,"Spicy Smoothie Bowl - a medium healthy food dish, vegan, priced at Rs.249. Served at Urban Junction #157 in Mumbai, rated 4.4 stars."
627,157,Urban Junction #157,Spicy Grilled Tofu Bowl,Healthy Food,299,very spicy,veg,4.4,Mumbai,43,"Spicy Grilled Tofu Bowl - a very spicy healthy food dish, veg, priced at Rs.299. Served at Urban Junction #157 in Mumbai, rated 4.4 stars."
628,157,Urban Junction #157,Loaded Oats Bowl,Healthy Food,299,medium,non-veg,4.4,Mumbai,43,"Loaded Oats Bowl - a medium healthy food dish, non-veg, priced at Rs.299. Served at Urban Junction #157 in Mumbai, rated 4.4 stars."
629,158,The Corner #158,Fiery Tacos,Mexican,99,very spicy,vegan,3.4,Pune,48,"Fiery Tacos - a very spicy mexican dish, vegan, priced at Rs.99. Served at The Corner #158 in Pune, rated 3.4 stars."
630,158,The Corner #158,Cheesy Sandwich,Continental,299,medium,non-veg,3.4,Pune,48,"Cheesy Sandwich - a medium continental dish, non-veg, priced at Rs.299. Served at The Corner #158 in Pune, rated 3.4 stars."
631,158,The Corner #158,Crispy Enchiladas,Mexican,349,very spicy,non-veg,3.4,Pune,48,"Crispy Enchiladas - a very spicy mexican dish, non-veg, priced at Rs.349. Served at The Corner #158 in Pune, rated 3.4 stars."
632,158,The Corner #158,Creamy Caesar Salad,Continental,199,very spicy,vegan,3.4,Pune,48,"Creamy Caesar Salad - a very spicy continental dish, vegan, priced at Rs.199. Served at The Corner #158 in Pune, rated 3.4 stars."
633,159,The Kitchen #159,Steamed Mango Lassi,Beverages,299,very spicy,vegan,4.6,Hyderabad,21,"Steamed Mango Lassi - a very spicy beverages dish, vegan, priced at Rs.299. Served at The Kitchen #159 in Hyderabad, rated 4.6 stars."
634,159,The Kitchen #159,Classic Muffin,Bakery,249,mild,vegan,4.6,Hyderabad,21,"Classic Muffin - a mild bakery dish, vegan, priced at Rs.249. Served at The Kitchen #159 in Hyderabad, rated 4.6 stars."
635,159,The Kitchen #159,Grilled Fresh Lime Soda,Beverages,349,medium,jain,4.6,Hyderabad,21,"Grilled Fresh Lime Soda - a medium beverages dish, jain, priced at Rs.349. Served at The Kitchen #159 in Hyderabad, rated 4.6 stars."
636,159,The Kitchen #159,Crispy Cold Coffee,Beverages,249,medium,veg,4.6,Hyderabad,21,"Crispy Cold Coffee - a medium beverages dish, veg, priced at Rs.249. Served at The Kitchen #159 in Hyderabad, rated 4.6 stars."
637,160,The Kitchen #160,Crispy Quinoa Salad,Healthy Food,149,spicy,veg,4.2,Bangalore,23,"Crispy Quinoa Salad - a spicy healthy food dish, veg, priced at Rs.149. Served at The Kitchen #160 in Bangalore, rated 4.2 stars."
638,160,The Kitchen #160,Loaded Mango Lassi,Beverages,349,very spicy,veg,4.2,Bangalore,23,"Loaded Mango Lassi - a very spicy beverages dish, veg, priced at Rs.349. Served at The Kitchen #160 in Bangalore, rated 4.2 stars."
639,160,The Kitchen #160,Roasted Cold Coffee,Beverages,399,medium,non-veg,4.2,Bangalore,23,"Roasted Cold Coffee - a medium beverages dish, non-veg, priced at Rs.399. Served at The Kitchen #160 in Bangalore, rated 4.2 stars."
640,160,The Kitchen #160,Fiery Iced Tea,Beverages,149,mild,jain,4.2,Bangalore,23,"Fiery Iced Tea - a mild beverages dish, jain, priced at Rs.149. Served at The Kitchen #160 in Bangalore, rated 4.2 stars."
641,161,Cafe Junction #161,Tangy Nachos,Mexican,99,spicy,non-veg,3.6,Jamshedpur,44,"Tangy Nachos - a spicy mexican dish, non-veg, priced at Rs.99. Served at Cafe Junction #161 in Jamshedpur, rated 3.6 stars."
642,161,Cafe Junction #161,Fiery Croissant,Bakery,99,mild,jain,3.6,Jamshedpur,44,"Fiery Croissant - a mild bakery dish, jain, priced at Rs.99. Served at Cafe Junction #161 in Jamshedpur, rated 3.6 stars."
643,161,Cafe Junction #161,Creamy Donut,Bakery,99,spicy,jain,3.6,Jamshedpur,44,"Creamy Donut - a spicy bakery dish, jain, priced at Rs.99. Served at Cafe Junction #161 in Jamshedpur, rated 3.6 stars."
644,161,Cafe Junction #161,Cheesy Quesadilla,Mexican,129,spicy,jain,3.6,Jamshedpur,44,"Cheesy Quesadilla - a spicy mexican dish, jain, priced at Rs.129. Served at Cafe Junction #161 in Jamshedpur, rated 3.6 stars."
645,162,Grand Kitchen #162,Creamy Curd Rice,South Indian,149,medium,jain,4.2,Chennai,42,"Creamy Curd Rice - a medium south indian dish, jain, priced at Rs.149. Served at Grand Kitchen #162 in Chennai, rated 4.2 stars."
646,162,Grand Kitchen #162,Spicy Masala Dosa,South Indian,179,spicy,vegan,4.2,Chennai,42,"Spicy Masala Dosa - a spicy south indian dish, vegan, priced at Rs.179. Served at Grand Kitchen #162 in Chennai, rated 4.2 stars."
647,162,Grand Kitchen #162,Roasted Rasmalai,Desserts,149,mild,vegan,4.2,Chennai,42,"Roasted Rasmalai - a mild desserts dish, vegan, priced at Rs.149. Served at Grand Kitchen #162 in Chennai, rated 4.2 stars."
648,162,Grand Kitchen #162,Classic Uttapam,South Indian,199,medium,vegan,4.2,Chennai,42,"Classic Uttapam - a medium south indian dish, vegan, priced at Rs.199. Served at Grand Kitchen #162 in Chennai, rated 4.2 stars."
649,163,Spice Corner #163,Homestyle Lasagna,Italian,99,spicy,non-veg,3.8,Hyderabad,35,"Homestyle Lasagna - a spicy italian dish, non-veg, priced at Rs.99. Served at Spice Corner #163 in Hyderabad, rated 3.8 stars."
650,163,Spice Corner #163,Homestyle Lasagna,Italian,149,mild,jain,3.8,Hyderabad,35,"Homestyle Lasagna - a mild italian dish, jain, priced at Rs.149. Served at Spice Corner #163 in Hyderabad, rated 3.8 stars."
651,163,Spice Corner #163,Crispy Garlic Bread,Italian,149,very spicy,vegan,3.8,Hyderabad,35,"Crispy Garlic Bread - a very spicy italian dish, vegan, priced at Rs.149. Served at Spice Corner #163 in Hyderabad, rated 3.8 stars."
652,163,Spice Corner #163,Cheesy Rasmalai,Desserts,149,medium,non-veg,3.8,Hyderabad,35,"Cheesy Rasmalai - a medium desserts dish, non-veg, priced at Rs.149. Served at Spice Corner #163 in Hyderabad, rated 3.8 stars."
653,164,Spice House #164,Loaded Mutton Biryani,Biryani,399,medium,jain,4.3,Delhi,19,"Loaded Mutton Biryani - a medium biryani dish, jain, priced at Rs.399. Served at Spice House #164 in Delhi, rated 4.3 stars."
654,164,Spice House #164,Tangy Prawn Biryani,Biryani,249,mild,veg,4.3,Delhi,19,"Tangy Prawn Biryani - a mild biryani dish, veg, priced at Rs.249. Served at Spice House #164 in Delhi, rated 4.3 stars."
655,164,Spice House #164,Tangy Veg Biryani,Biryani,99,spicy,jain,4.3,Delhi,19,"Tangy Veg Biryani - a spicy biryani dish, jain, priced at Rs.99. Served at Spice House #164 in Delhi, rated 4.3 stars."
656,164,Spice House #164,Fiery Donut,Bakery,199,medium,non-veg,4.3,Delhi,19,"Fiery Donut - a medium bakery dish, non-veg, priced at Rs.199. Served at Spice House #164 in Delhi, rated 4.3 stars."
657,165,The Corner #165,Tangy Idli Sambar,South Indian,99,spicy,non-veg,4.4,Mumbai,23,"Tangy Idli Sambar - a spicy south indian dish, non-veg, priced at Rs.99. Served at The Corner #165 in Mumbai, rated 4.4 stars."
658,165,The Corner #165,Steamed Idli Sambar,South Indian,99,spicy,veg,4.4,Mumbai,23,"Steamed Idli Sambar - a spicy south indian dish, veg, priced at Rs.99. Served at The Corner #165 in Mumbai, rated 4.4 stars."
659,165,The Corner #165,Cheesy Idli Sambar,South Indian,349,spicy,non-veg,4.4,Mumbai,23,"Cheesy Idli Sambar - a spicy south indian dish, non-veg, priced at Rs.349. Served at The Corner #165 in Mumbai, rated 4.4 stars."
660,165,The Corner #165,Fiery Filter Coffee,South Indian,149,medium,non-veg,4.4,Mumbai,23,"Fiery Filter Coffee - a medium south indian dish, non-veg, priced at Rs.149. Served at The Corner #165 in Mumbai, rated 4.4 stars."
661,166,Cafe House #166,Homestyle Butter Chicken,North Indian,99,spicy,jain,3.2,Jamshedpur,42,"Homestyle Butter Chicken - a spicy north indian dish, jain, priced at Rs.99. Served at Cafe House #166 in Jamshedpur, rated 3.2 stars."
662,166,Cafe House #166,Crispy Paneer Tikka,North Indian,129,medium,jain,3.2,Jamshedpur,42,"Crispy Paneer Tikka - a medium north indian dish, jain, priced at Rs.129. Served at Cafe House #166 in Jamshedpur, rated 3.2 stars."
663,166,Cafe House #166,Roasted Sandwich,Continental,249,very spicy,non-veg,3.2,Jamshedpur,42,"Roasted Sandwich - a very spicy continental dish, non-veg, priced at Rs.249. Served at Cafe House #166 in Jamshedpur, rated 3.2 stars."
664,166,Cafe House #166,Spicy Quesadilla,Mexican,299,spicy,jain,3.2,Jamshedpur,42,"Spicy Quesadilla - a spicy mexican dish, jain, priced at Rs.299. Served at Cafe House #166 in Jamshedpur, rated 3.2 stars."
665,167,Spice House #167,Grilled Enchiladas,Mexican,399,mild,veg,4.1,Mumbai,24,"Grilled Enchiladas - a mild mexican dish, veg, priced at Rs.399. Served at Spice House #167 in Mumbai, rated 4.1 stars."
666,167,Spice House #167,Spicy Nuggets,Fast Food,179,very spicy,veg,4.1,Mumbai,24,"Spicy Nuggets - a very spicy fast food dish, veg, priced at Rs.179. Served at Spice House #167 in Mumbai, rated 4.1 stars."
667,167,Spice House #167,Cheesy Quesadilla,Mexican,99,medium,vegan,4.1,Mumbai,24,"Cheesy Quesadilla - a medium mexican dish, vegan, priced at Rs.99. Served at Spice House #167 in Mumbai, rated 4.1 stars."
668,167,Spice House #167,Loaded Nuggets,Fast Food,199,very spicy,non-veg,4.1,Mumbai,24,"Loaded Nuggets - a very spicy fast food dish, non-veg, priced at Rs.199. Served at Spice House #167 in Mumbai, rated 4.1 stars."
669,168,Spice Junction #168,Grilled Lasagna,Italian,99,medium,jain,3.2,Bangalore,51,"Grilled Lasagna - a medium italian dish, jain, priced at Rs.99. Served at Spice Junction #168 in Bangalore, rated 3.2 stars."
670,168,Spice Junction #168,Creamy Filter Coffee,South Indian,399,mild,non-veg,3.2,Bangalore,51,"Creamy Filter Coffee - a mild south indian dish, non-veg, priced at Rs.399. Served at Spice Junction #168 in Bangalore, rated 3.2 stars."
671,168,Spice Junction #168,Tangy Curd Rice,South Indian,299,very spicy,vegan,3.2,Bangalore,51,"Tangy Curd Rice - a very spicy south indian dish, vegan, priced at Rs.299. Served at Spice Junction #168 in Bangalore, rated 3.2 stars."
672,168,Spice Junction #168,Tangy Margherita Pizza,Italian,349,medium,jain,3.2,Bangalore,51,"Tangy Margherita Pizza - a medium italian dish, jain, priced at Rs.349. Served at Spice Junction #168 in Bangalore, rated 3.2 stars."
673,169,Urban Junction #169,Classic Bhel Puri,Street Food,149,mild,veg,4.6,Chennai,53,"Classic Bhel Puri - a mild street food dish, veg, priced at Rs.149. Served at Urban Junction #169 in Chennai, rated 4.6 stars."
674,169,Urban Junction #169,Steamed Pav Bhaji,Street Food,249,mild,jain,4.6,Chennai,53,"Steamed Pav Bhaji - a mild street food dish, jain, priced at Rs.249. Served at Urban Junction #169 in Chennai, rated 4.6 stars."
675,169,Urban Junction #169,Cheesy Pav Bhaji,Street Food,299,mild,non-veg,4.6,Chennai,53,"Cheesy Pav Bhaji - a mild street food dish, non-veg, priced at Rs.299. Served at Urban Junction #169 in Chennai, rated 4.6 stars."
676,169,Urban Junction #169,Steamed Kathi Roll,Street Food,149,medium,non-veg,4.6,Chennai,53,"Steamed Kathi Roll - a medium street food dish, non-veg, priced at Rs.149. Served at Urban Junction #169 in Chennai, rated 4.6 stars."
677,170,Royal House #170,Homestyle Quinoa Salad,Healthy Food,199,spicy,jain,4.4,Jamshedpur,37,"Homestyle Quinoa Salad - a spicy healthy food dish, jain, priced at Rs.199. Served at Royal House #170 in Jamshedpur, rated 4.4 stars."
678,170,Royal House #170,Creamy French Fries,Fast Food,149,medium,veg,4.4,Jamshedpur,37,"Creamy French Fries - a medium fast food dish, veg, priced at Rs.149. Served at Royal House #170 in Jamshedpur, rated 4.4 stars."
679,170,Royal House #170,Spicy Dal Makhani,North Indian,349,very spicy,jain,4.4,Jamshedpur,37,"Spicy Dal Makhani - a very spicy north indian dish, jain, priced at Rs.349. Served at Royal House #170 in Jamshedpur, rated 4.4 stars."
680,170,Royal House #170,Grilled Butter Chicken,North Indian,349,medium,non-veg,4.4,Jamshedpur,37,"Grilled Butter Chicken - a medium north indian dish, non-veg, priced at Rs.349. Served at Royal House #170 in Jamshedpur, rated 4.4 stars."
681,171,Royal Junction #171,Homestyle Momos,Chinese,349,mild,veg,3.8,Jamshedpur,55,"Homestyle Momos - a mild chinese dish, veg, priced at Rs.349. Served at Royal Junction #171 in Jamshedpur, rated 3.8 stars."
682,171,Royal Junction #171,Loaded Spring Rolls,Chinese,399,medium,veg,3.8,Jamshedpur,55,"Loaded Spring Rolls - a medium chinese dish, veg, priced at Rs.399. Served at Royal Junction #171 in Jamshedpur, rated 3.8 stars."
683,171,Royal Junction #171,Spicy Manchurian,Chinese,249,mild,non-veg,3.8,Jamshedpur,55,"Spicy Manchurian - a mild chinese dish, non-veg, priced at Rs.249. Served at Royal Junction #171 in Jamshedpur, rated 3.8 stars."
684,171,Royal Junction #171,Grilled Spring Rolls,Chinese,199,spicy,veg,3.8,Jamshedpur,55,"Grilled Spring Rolls - a spicy chinese dish, veg, priced at Rs.199. Served at Royal Junction #171 in Jamshedpur, rated 3.8 stars."
685,172,Grand Junction #172,Homestyle Masala Dosa,South Indian,149,medium,vegan,3.7,Delhi,36,"Homestyle Masala Dosa - a medium south indian dish, vegan, priced at Rs.149. Served at Grand Junction #172 in Delhi, rated 3.7 stars."
686,172,Grand Junction #172,Roasted Filter Coffee,South Indian,249,mild,veg,3.7,Delhi,36,"Roasted Filter Coffee - a mild south indian dish, veg, priced at Rs.249. Served at Grand Junction #172 in Delhi, rated 3.7 stars."
687,172,Grand Junction #172,Classic Uttapam,South Indian,299,mild,jain,3.7,Delhi,36,"Classic Uttapam - a mild south indian dish, jain, priced at Rs.299. Served at Grand Junction #172 in Delhi, rated 3.7 stars."
688,172,Grand Junction #172,Fiery Uttapam,South Indian,149,mild,vegan,3.7,Delhi,36,"Fiery Uttapam - a mild south indian dish, vegan, priced at Rs.149. Served at Grand Junction #172 in Delhi, rated 3.7 stars."
689,173,Spice Table #173,Homestyle Prawn Biryani,Biryani,399,medium,non-veg,4.5,Bangalore,18,"Homestyle Prawn Biryani - a medium biryani dish, non-veg, priced at Rs.399. Served at Spice Table #173 in Bangalore, rated 4.5 stars."
690,173,Spice Table #173,Grilled Chicken Biryani,Biryani,399,mild,jain,4.5,Bangalore,18,"Grilled Chicken Biryani - a mild biryani dish, jain, priced at Rs.399. Served at Spice Table #173 in Bangalore, rated 4.5 stars."
691,173,Spice Table #173,Grilled Egg Biryani,Biryani,249,spicy,vegan,4.5,Bangalore,18,"Grilled Egg Biryani - a spicy biryani dish, vegan, priced at Rs.249. Served at Spice Table #173 in Bangalore, rated 4.5 stars."
692,173,Spice Table #173,Grilled Prawn Biryani,Biryani,349,very spicy,jain,4.5,Bangalore,18,"Grilled Prawn Biryani - a very spicy biryani dish, jain, priced at Rs.349. Served at Spice Table #173 in Bangalore, rated 4.5 stars."
693,174,Cafe Kitchen #174,Crispy Spring Rolls,Chinese,199,medium,veg,3.2,Jamshedpur,42,"Crispy Spring Rolls - a medium chinese dish, veg, priced at Rs.199. Served at Cafe Kitchen #174 in Jamshedpur, rated 3.2 stars."
694,174,Cafe Kitchen #174,Fiery Hakka Noodles,Chinese,129,medium,jain,3.2,Jamshedpur,42,"Fiery Hakka Noodles - a medium chinese dish, jain, priced at Rs.129. Served at Cafe Kitchen #174 in Jamshedpur, rated 3.2 stars."
695,174,Cafe Kitchen #174,Classic Hakka Noodles,Chinese,249,medium,veg,3.2,Jamshedpur,42,"Classic Hakka Noodles - a medium chinese dish, veg, priced at Rs.249. Served at Cafe Kitchen #174 in Jamshedpur, rated 3.2 stars."
696,174,Cafe Kitchen #174,Loaded Fried Rice,Chinese,129,spicy,vegan,3.2,Jamshedpur,42,"Loaded Fried Rice - a spicy chinese dish, vegan, priced at Rs.129. Served at Cafe Kitchen #174 in Jamshedpur, rated 3.2 stars."
697,175,Urban House #175,Creamy Mango Lassi,Beverages,249,spicy,jain,4.4,Delhi,37,"Creamy Mango Lassi - a spicy beverages dish, jain, priced at Rs.249. Served at Urban House #175 in Delhi, rated 4.4 stars."
698,175,Urban House #175,Crispy Burrito Bowl,Mexican,249,spicy,jain,4.4,Delhi,37,"Crispy Burrito Bowl - a spicy mexican dish, jain, priced at Rs.249. Served at Urban House #175 in Delhi, rated 4.4 stars."
699,175,Urban House #175,Steamed Mango Lassi,Beverages,149,very spicy,non-veg,4.4,Delhi,37,"Steamed Mango Lassi - a very spicy beverages dish, non-veg, priced at Rs.149. Served at Urban House #175 in Delhi, rated 4.4 stars."
700,175,Urban House #175,Classic Iced Tea,Beverages,349,very spicy,veg,4.4,Delhi,37,"Classic Iced Tea - a very spicy beverages dish, veg, priced at Rs.349. Served at Urban House #175 in Delhi, rated 4.4 stars."
701,176,Grand Table #176,Roasted Hot Dog,Fast Food,249,mild,non-veg,3.9,Pune,17,"Roasted Hot Dog - a mild fast food dish, non-veg, priced at Rs.249. Served at Grand Table #176 in Pune, rated 3.9 stars."
702,176,Grand Table #176,Creamy Chicken Wrap,Fast Food,149,spicy,veg,3.9,Pune,17,"Creamy Chicken Wrap - a spicy fast food dish, veg, priced at Rs.149. Served at Grand Table #176 in Pune, rated 3.9 stars."
703,176,Grand Table #176,Steamed Nuggets,Fast Food,399,medium,jain,3.9,Pune,17,"Steamed Nuggets - a medium fast food dish, jain, priced at Rs.399. Served at Grand Table #176 in Pune, rated 3.9 stars."
704,176,Grand Table #176,Creamy Curd Rice,South Indian,199,spicy,veg,3.9,Pune,17,"Creamy Curd Rice - a spicy south indian dish, veg, priced at Rs.199. Served at Grand Table #176 in Pune, rated 3.9 stars."
705,177,Cafe Kitchen #177,Creamy Rasmalai,Desserts,349,medium,vegan,3.4,Mumbai,23,"Creamy Rasmalai - a medium desserts dish, vegan, priced at Rs.349. Served at Cafe Kitchen #177 in Mumbai, rated 3.4 stars."
706,177,Cafe Kitchen #177,Crispy Ice Cream Sundae,Desserts,399,spicy,non-veg,3.4,Mumbai,23,"Crispy Ice Cream Sundae - a spicy desserts dish, non-veg, priced at Rs.399. Served at Cafe Kitchen #177 in Mumbai, rated 3.4 stars."
707,177,Cafe Kitchen #177,Spicy Ice Cream Sundae,Desserts,179,mild,jain,3.4,Mumbai,23,"Spicy Ice Cream Sundae - a mild desserts dish, jain, priced at Rs.179. Served at Cafe Kitchen #177 in Mumbai, rated 3.4 stars."
708,177,Cafe Kitchen #177,Cheesy Rasmalai,Desserts,149,medium,vegan,3.4,Mumbai,23,"Cheesy Rasmalai - a medium desserts dish, vegan, priced at Rs.149. Served at Cafe Kitchen #177 in Mumbai, rated 3.4 stars."
709,178,The Kitchen #178,Loaded Prawn Biryani,Biryani,249,medium,veg,4.4,Hyderabad,23,"Loaded Prawn Biryani - a medium biryani dish, veg, priced at Rs.249. Served at The Kitchen #178 in Hyderabad, rated 4.4 stars."
710,178,The Kitchen #178,Roasted French Fries,Fast Food,99,very spicy,jain,4.4,Hyderabad,23,"Roasted French Fries - a very spicy fast food dish, jain, priced at Rs.99. Served at The Kitchen #178 in Hyderabad, rated 4.4 stars."
711,178,The Kitchen #178,Loaded Cheese Burger,Fast Food,99,mild,vegan,4.4,Hyderabad,23,"Loaded Cheese Burger - a mild fast food dish, vegan, priced at Rs.99. Served at The Kitchen #178 in Hyderabad, rated 4.4 stars."
712,178,The Kitchen #178,Creamy Chicken Biryani,Biryani,399,spicy,veg,4.4,Hyderabad,23,"Creamy Chicken Biryani - a spicy biryani dish, veg, priced at Rs.399. Served at The Kitchen #178 in Hyderabad, rated 4.4 stars."
713,179,Royal Junction #179,Classic Grilled Tofu Bowl,Healthy Food,179,medium,vegan,4.6,Pune,19,"Classic Grilled Tofu Bowl - a medium healthy food dish, vegan, priced at Rs.179. Served at Royal Junction #179 in Pune, rated 4.6 stars."
714,179,Royal Junction #179,Classic Smoothie Bowl,Healthy Food,349,mild,vegan,4.6,Pune,19,"Classic Smoothie Bowl - a mild healthy food dish, vegan, priced at Rs.349. Served at Royal Junction #179 in Pune, rated 4.6 stars."
715,179,Royal Junction #179,Loaded Caesar Salad,Continental,129,mild,veg,4.6,Pune,19,"Loaded Caesar Salad - a mild continental dish, veg, priced at Rs.129. Served at Royal Junction #179 in Pune, rated 4.6 stars."
716,179,Royal Junction #179,Classic Soup,Continental,399,spicy,vegan,4.6,Pune,19,"Classic Soup - a spicy continental dish, vegan, priced at Rs.399. Served at Royal Junction #179 in Pune, rated 4.6 stars."
717,180,Urban Kitchen #180,Grilled Sprout Salad,Healthy Food,179,medium,veg,4.8,Hyderabad,51,"Grilled Sprout Salad - a medium healthy food dish, veg, priced at Rs.179. Served at Urban Kitchen #180 in Hyderabad, rated 4.8 stars."
718,180,Urban Kitchen #180,Classic Rogan Josh,North Indian,399,very spicy,veg,4.8,Hyderabad,51,"Classic Rogan Josh - a very spicy north indian dish, veg, priced at Rs.399. Served at Urban Kitchen #180 in Hyderabad, rated 4.8 stars."
719,180,Urban Kitchen #180,Fiery Quinoa Salad,Healthy Food,99,mild,jain,4.8,Hyderabad,51,"Fiery Quinoa Salad - a mild healthy food dish, jain, priced at Rs.99. Served at Urban Kitchen #180 in Hyderabad, rated 4.8 stars."
720,180,Urban Kitchen #180,Homestyle Quinoa Salad,Healthy Food,299,medium,jain,4.8,Hyderabad,51,"Homestyle Quinoa Salad - a medium healthy food dish, jain, priced at Rs.299. Served at Urban Kitchen #180 in Hyderabad, rated 4.8 stars."
721,181,Grand Table #181,Classic Ice Cream Sundae,Desserts,179,mild,jain,3.6,Hyderabad,16,"Classic Ice Cream Sundae - a mild desserts dish, jain, priced at Rs.179. Served at Grand Table #181 in Hyderabad, rated 3.6 stars."
722,181,Grand Table #181,Roasted Tacos,Mexican,349,mild,jain,3.6,Hyderabad,16,"Roasted Tacos - a mild mexican dish, jain, priced at Rs.349. Served at Grand Table #181 in Hyderabad, rated 3.6 stars."
